service_id,date,exception_type
63,20161223,2
64,20161028,1
64,20161029,2
64,20161030,2
64,20161031,1
64,20161101,1
64,20161102,1
64,20161103,1
64,20161104,1
64,20161105,2
64,20161106,2
64,20161107,1
64,20161108,1
64,20161109,1
64,20161110,1
64,20161111,1
64,20161112,2
64,20161113,2
64,20161114,1
64,20161115,1
64,20161116,1
64,20161117,1
64,20161118,1
64,20161119,2
64,20161120,2
64,20161121,1
64,20161122,1
64,20161123,1
64,20161124,1
64,20161125,1
64,20161126,2
64,20161127,2
64,20161128,1
64,20161129,2
64,20161130,2
64,20161201,2
64,20161202,2
64,20161203,2
64,20161204,2
64,20161205,2
64,20161206,2
64,20161207,2
64,20161208,2
64,20161209,2
64,20161210,2
64,20161211,2
64,20161212,2
64,20161213,2
64,20161214,2
64,20161215,2
64,20161216,2
64,20161217,2
64,20161218,2
64,20161219,2
64,20161220,2
64,20161221,2
64,20161222,2
64,20161223,2
65,20161028,2
65,20161029,1
65,20161030,2
65,20161031,2
65,20161101,2
65,20161102,2
65,20161103,2
65,20161104,2
65,20161105,1
65,20161106,2
65,20161107,2
65,20161108,2
65,20161109,2
65,20161110,2
65,20161111,2
65,20161112,1
65,20161113,2
65,20161114,2
65,20161115,2
65,20161116,2
65,20161117,2
65,20161118,2
65,20161119,1
65,20161120,2
65,20161121,2
65,20161122,2
65,20161123,2
65,20161124,2
65,20161125,2
65,20161126,1
65,20161127,2
65,20161128,2
65,20161129,2
65,20161130,2
65,20161201,2
65,20161202,2
65,20161203,2
65,20161204,2
65,20161205,2
65,20161206,2
65,20161207,2
65,20161208,2
65,20161209,2
65,20161210,2
65,20161211,2
65,20161212,2
65,20161213,2
65,20161214,2
65,20161215,2
65,20161216,2
65,20161217,2
65,20161218,2
65,20161219,2
65,20161220,2
65,20161221,2
65,20161222,2
65,20161223,2
66,20161028,2
66,20161029,2
66,20161030,1
66,20161031,2
66,20161101,2
66,20161102,2
66,20161103,2
66,20161104,2
66,20161105,2
66,20161106,1
66,20161107,2
66,20161108,2
66,20161109,2
66,20161110,2
66,20161111,2
66,20161112,2
66,20161113,1
66,20161114,2
66,20161115,2
66,20161116,2
66,20161117,2
66,20161118,2
66,20161119,2
66,20161120,1
66,20161121,2
66,20161122,2
66,20161123,2
66,20161124,2
66,20161125,2
66,20161126,2
66,20161127,1
66,20161128,2
66,20161129,2
66,20161130,2
66,20161201,2
66,20161202,2
66,20161203,2
66,20161204,2
66,20161205,2
66,20161206,2
66,20161207,2
66,20161208,2
66,20161209,2
66,20161210,2
66,20161211,2
66,20161212,2
66,20161213,2
66,20161214,2
66,20161215,2
66,20161216,2
66,20161217,2
66,20161218,2
66,20161219,2
66,20161220,2
66,20161221,2
66,20161222,2
66,20161223,2
67,20161028,1
67,20161029,2
67,20161030,2
67,20161031,1
67,20161101,2
67,20161102,2
67,20161103,2
67,20161104,1
67,20161105,2
67,20161106,2
67,20161107,1
67,20161108,2
67,20161109,2
67,20161110,2
67,20161111,1
67,20161112,2
67,20161113,2
67,20161114,1
67,20161115,2
67,20161116,2
67,20161117,2
67,20161118,1
67,20161119,2
67,20161120,2
67,20161121,1
67,20161122,2
67,20161123,2
67,20161124,2
67,20161125,1
67,20161126,2
67,20161127,2
67,20161128,1
67,20161129,2
67,20161130,2
67,20161201,2
67,20161202,1
67,20161203,2
67,20161204,2
67,20161205,1
67,20161206,2
67,20161207,2
67,20161208,2
67,20161209,1
67,20161210,2
67,20161211,2
67,20161212,1
67,20161213,2
67,20161214,2
67,20161215,2
67,20161216,1
67,20161217,2
67,20161218,2
67,20161219,2
67,20161220,2
67,20161221,2
67,20161222,2
67,20161223,2
68,20161028,2
68,20161029,2
68,20161030,2
68,20161031,2
68,20161101,1
68,20161102,1
68,20161103,1
68,20161104,2
68,20161105,2
68,20161106,2
68,20161107,2
68,20161108,1
68,20161109,1
68,20161110,1
68,20161111,2
68,20161112,2
68,20161113,2
68,20161114,2
68,20161115,1
68,20161116,1
68,20161117,1
68,20161118,2
68,20161119,2
68,20161120,2
68,20161121,2
68,20161122,1
68,20161123,1
68,20161124,1
68,20161125,2
68,20161126,2
68,20161127,2
68,20161128,2
68,20161129,1
68,20161130,1
68,20161201,1
68,20161202,2
68,20161203,2
68,20161204,2
68,20161205,2
68,20161206,1
68,20161207,1
68,20161208,1
68,20161209,2
68,20161210,2
68,20161211,2
68,20161212,2
68,20161213,1
68,20161214,1
68,20161215,1
68,20161216,2
68,20161217,2
68,20161218,2
68,20161219,2
68,20161220,2
68,20161221,2
68,20161222,2
68,20161223,2
69,20161028,1
69,20161029,2
69,20161030,2
69,20161031,1
69,20161101,1
69,20161102,1
69,20161103,1
69,20161104,1
69,20161105,2
69,20161106,2
69,20161107,2
69,20161108,2
69,20161109,2
69,20161110,2
69,20161111,2
69,20161112,2
69,20161113,2
69,20161114,2
69,20161115,2
69,20161116,2
69,20161117,2
69,20161118,2
69,20161119,2
69,20161120,2
69,20161121,2
69,20161122,2
69,20161123,2
69,20161124,2
69,20161125,2
69,20161126,2
69,20161127,2
69,20161128,2
69,20161129,2
69,20161130,2
69,20161201,2
69,20161202,2
69,20161203,2
69,20161204,2
69,20161205,2
69,20161206,2
69,20161207,2
69,20161208,2
69,20161209,2
69,20161210,2
69,20161211,2
69,20161212,2
69,20161213,2
69,20161214,2
69,20161215,2
69,20161216,2
69,20161217,2
69,20161218,2
69,20161219,2
69,20161220,2
69,20161221,2
69,20161222,2
69,20161223,2
70,20161028,2
70,20161029,2
70,20161030,2
70,20161031,2
70,20161101,2
70,20161102,2
70,20161103,2
70,20161104,2
70,20161105,2
70,20161106,2
70,20161107,1
70,20161108,1
70,20161109,1
70,20161110,1
70,20161111,1
70,20161112,2
70,20161113,2
70,20161114,1
70,20161115,1
70,20161116,1
70,20161117,1
70,20161118,1
70,20161119,2
70,20161120,2
70,20161121,1
70,20161122,1
70,20161123,1
70,20161124,1
70,20161125,1
70,20161126,2
70,20161127,2
70,20161128,1
70,20161129,1
70,20161130,1
70,20161201,1
70,20161202,1
70,20161203,2
70,20161204,2
70,20161205,1
70,20161206,1
70,20161207,1
70,20161208,1
70,20161209,1
70,20161210,2
70,20161211,2
70,20161212,1
70,20161213,1
70,20161214,1
70,20161215,1
70,20161216,1
70,20161217,2
70,20161218,2
70,20161219,2
70,20161220,2
70,20161221,2
70,20161222,2
70,20161223,2
71,20161028,2
71,20161029,2
71,20161030,2
71,20161031,2
71,20161101,2
71,20161102,2
71,20161103,2
71,20161104,2
71,20161105,1
71,20161106,2
71,20161107,2
71,20161108,2
71,20161109,2
71,20161110,2
71,20161111,2
71,20161112,1
71,20161113,2
71,20161114,2
71,20161115,2
71,20161116,2
71,20161117,2
71,20161118,2
71,20161119,1
71,20161120,2
71,20161121,2
71,20161122,2
71,20161123,2
71,20161124,2
71,20161125,2
71,20161126,1
71,20161127,2
71,20161128,2
71,20161129,2
71,20161130,2
71,20161201,2
71,20161202,2
71,20161203,1
71,20161204,2
71,20161205,2
71,20161206,2
71,20161207,2
71,20161208,2
71,20161209,2
71,20161210,1
71,20161211,2
71,20161212,2
71,20161213,2
71,20161214,2
71,20161215,2
71,20161216,2
71,20161217,1
71,20161218,2
71,20161219,2
71,20161220,2
71,20161221,2
71,20161222,2
71,20161223,2
72,20161028,2
72,20161029,2
72,20161030,2
72,20161031,2
72,20161101,2
72,20161102,2
72,20161103,2
72,20161104,2
72,20161105,2
72,20161106,1
72,20161107,2
72,20161108,2
72,20161109,2
72,20161110,2
72,20161111,2
72,20161112,2
72,20161113,1
72,20161114,2
72,20161115,2
72,20161116,2
72,20161117,2
72,20161118,2
72,20161119,2
72,20161120,1
72,20161121,2
72,20161122,2
72,20161123,2
72,20161124,2
72,20161125,2
72,20161126,2
72,20161127,1
72,20161128,2
72,20161129,2
72,20161130,2
72,20161201,2
72,20161202,2
72,20161203,2
72,20161204,1
72,20161205,2
72,20161206,2
72,20161207,2
72,20161208,2
72,20161209,2
72,20161210,2
72,20161211,1
72,20161212,2
72,20161213,2
72,20161214,2
72,20161215,2
72,20161216,2
72,20161217,2
72,20161218,1
72,20161219,2
72,20161220,2
72,20161221,2
72,20161222,2
72,20161223,2
73,20161028,2
73,20161029,2
73,20161030,1
73,20161031,2
73,20161101,2
73,20161102,2
73,20161103,2
73,20161104,2
73,20161105,2
73,20161106,2
73,20161107,2
73,20161108,2
73,20161109,2
73,20161110,2
73,20161111,2
73,20161112,2
73,20161113,2
73,20161114,2
73,20161115,2
73,20161116,2
73,20161117,2
73,20161118,2
73,20161119,2
73,20161120,2
73,20161121,2
73,20161122,2
73,20161123,2
73,20161124,2
73,20161125,2
73,20161126,2
73,20161127,2
73,20161128,2
73,20161129,2
73,20161130,2
73,20161201,2
73,20161202,2
73,20161203,2
73,20161204,2
73,20161205,2
73,20161206,2
73,20161207,2
73,20161208,2
73,20161209,2
73,20161210,2
73,20161211,2
73,20161212,2
73,20161213,2
73,20161214,2
73,20161215,2
73,20161216,2
73,20161217,2
73,20161218,2
73,20161219,2
73,20161220,2
73,20161221,2
73,20161222,2
73,20161223,2
74,20161028,1
74,20161029,2
74,20161030,2
74,20161031,2
74,20161101,2
74,20161102,2
74,20161103,2
74,20161104,2
74,20161105,2
74,20161106,2
74,20161107,2
74,20161108,2
74,20161109,2
74,20161110,2
74,20161111,2
74,20161112,2
74,20161113,2
74,20161114,2
74,20161115,2
74,20161116,2
74,20161117,2
74,20161118,2
74,20161119,2
74,20161120,2
74,20161121,2
74,20161122,2
74,20161123,2
74,20161124,2
74,20161125,2
74,20161126,2
74,20161127,2
74,20161128,2
74,20161129,2
74,20161130,2
74,20161201,2
74,20161202,2
74,20161203,2
74,20161204,2
74,20161205,2
74,20161206,2
74,20161207,2
74,20161208,2
74,20161209,2
74,20161210,2
74,20161211,2
74,20161212,2
74,20161213,2
74,20161214,2
74,20161215,2
74,20161216,2
74,20161217,2
74,20161218,2
74,20161219,2
74,20161220,2
74,20161221,2
74,20161222,2
74,20161223,2
75,20161028,2
75,20161029,2
75,20161030,2
75,20161031,2
75,20161101,2
75,20161102,2
75,20161103,2
75,20161104,1
75,20161105,2
75,20161106,2
75,20161107,2
75,20161108,2
75,20161109,2
75,20161110,2
75,20161111,1
75,20161112,2
75,20161113,2
75,20161114,2
75,20161115,2
75,20161116,2
75,20161117,2
75,20161118,1
75,20161119,2
75,20161120,2
75,20161121,2
75,20161122,2
75,20161123,2
75,20161124,2
75,20161125,1
75,20161126,2
75,20161127,2
75,20161128,2
75,20161129,2
75,20161130,2
75,20161201,2
75,20161202,1
75,20161203,2
75,20161204,2
75,20161205,2
75,20161206,2
75,20161207,2
75,20161208,2
75,20161209,1
75,20161210,2
75,20161211,2
75,20161212,2
75,20161213,2
75,20161214,2
75,20161215,2
75,20161216,1
75,20161217,2
75,20161218,2
75,20161219,2
75,20161220,2
75,20161221,2
75,20161222,2
75,20161223,2
76,20161028,1
76,20161029,2
76,20161030,2
76,20161031,1
76,20161101,2
76,20161102,2
76,20161103,2
76,20161104,1
76,20161105,2
76,20161106,2
76,20161107,2
76,20161108,2
76,20161109,2
76,20161110,2
76,20161111,2
76,20161112,2
76,20161113,2
76,20161114,2
76,20161115,2
76,20161116,2
76,20161117,2
76,20161118,2
76,20161119,2
76,20161120,2
76,20161121,2
76,20161122,2
76,20161123,2
76,20161124,2
76,20161125,2
76,20161126,2
76,20161127,2
76,20161128,2
76,20161129,2
76,20161130,2
76,20161201,2
76,20161202,2
76,20161203,2
76,20161204,2
76,20161205,2
76,20161206,2
76,20161207,2
76,20161208,2
76,20161209,2
76,20161210,2
76,20161211,2
76,20161212,2
76,20161213,2
76,20161214,2
76,20161215,2
76,20161216,2
76,20161217,2
76,20161218,2
76,20161219,2
76,20161220,2
76,20161221,2
76,20161222,2
76,20161223,2
77,20161028,2
77,20161029,2
77,20161030,2
77,20161031,2
77,20161101,2
77,20161102,2
77,20161103,2
77,20161104,2
77,20161105,2
77,20161106,2
77,20161107,1
77,20161108,2
77,20161109,2
77,20161110,2
77,20161111,1
77,20161112,2
77,20161113,2
77,20161114,1
77,20161115,2
77,20161116,2
77,20161117,2
77,20161118,1
77,20161119,2
77,20161120,2
77,20161121,1
77,20161122,2
77,20161123,2
77,20161124,2
77,20161125,1
77,20161126,2
77,20161127,2
77,20161128,1
77,20161129,2
77,20161130,2
77,20161201,2
77,20161202,1
77,20161203,2
77,20161204,2
77,20161205,1
77,20161206,2
77,20161207,2
77,20161208,2
77,20161209,1
77,20161210,2
77,20161211,2
77,20161212,1
77,20161213,2
77,20161214,2
77,20161215,2
77,20161216,1
77,20161217,2
77,20161218,2
77,20161219,2
77,20161220,2
77,20161221,2
77,20161222,2
77,20161223,2
78,20161028,2
78,20161029,2
78,20161030,2
78,20161031,2
78,20161101,1
78,20161102,2
78,20161103,1
78,20161104,2
78,20161105,2
78,20161106,2
78,20161107,2
78,20161108,2
78,20161109,2
78,20161110,2
78,20161111,2
78,20161112,2
78,20161113,2
78,20161114,2
78,20161115,2
78,20161116,2
78,20161117,2
78,20161118,2
78,20161119,2
78,20161120,2
78,20161121,2
78,20161122,2
78,20161123,2
78,20161124,2
78,20161125,2
78,20161126,2
78,20161127,2
78,20161128,2
78,20161129,2
78,20161130,2
78,20161201,2
78,20161202,2
78,20161203,2
78,20161204,2
78,20161205,2
78,20161206,2
78,20161207,2
78,20161208,2
78,20161209,2
78,20161210,2
78,20161211,2
78,20161212,2
78,20161213,2
78,20161214,2
78,20161215,2
78,20161216,2
78,20161217,2
78,20161218,2
78,20161219,2
78,20161220,2
78,20161221,2
78,20161222,2
78,20161223,2
79,20161028,2
79,20161029,2
79,20161030,2
79,20161031,2
79,20161101,2
79,20161102,2
79,20161103,2
79,20161104,2
79,20161105,2
79,20161106,2
79,20161107,2
79,20161108,1
79,20161109,2
79,20161110,1
79,20161111,2
79,20161112,2
79,20161113,2
79,20161114,2
79,20161115,1
79,20161116,2
79,20161117,1
79,20161118,2
79,20161119,2
79,20161120,2
79,20161121,2
79,20161122,1
79,20161123,2
79,20161124,1
79,20161125,2
79,20161126,2
79,20161127,2
79,20161128,2
79,20161129,1
79,20161130,2
79,20161201,1
79,20161202,2
79,20161203,2
79,20161204,2
79,20161205,2
79,20161206,1
79,20161207,2
79,20161208,1
79,20161209,2
79,20161210,2
79,20161211,2
79,20161212,2
79,20161213,1
79,20161214,2
79,20161215,1
79,20161216,2
79,20161217,2
79,20161218,2
79,20161219,2
79,20161220,2
79,20161221,2
79,20161222,2
79,20161223,2
80,20161028,2
80,20161029,2
80,20161030,2
80,20161031,2
80,20161101,2
80,20161102,1
80,20161103,2
80,20161104,2
80,20161105,2
80,20161106,2
80,20161107,2
80,20161108,2
80,20161109,2
80,20161110,2
80,20161111,2
80,20161112,2
80,20161113,2
80,20161114,2
80,20161115,2
80,20161116,2
80,20161117,2
80,20161118,2
80,20161119,2
80,20161120,2
80,20161121,2
80,20161122,2
80,20161123,2
80,20161124,2
80,20161125,2
80,20161126,2
80,20161127,2
80,20161128,2
80,20161129,2
80,20161130,2
80,20161201,2
80,20161202,2
80,20161203,2
80,20161204,2
80,20161205,2
80,20161206,2
80,20161207,2
80,20161208,2
80,20161209,2
80,20161210,2
80,20161211,2
80,20161212,2
80,20161213,2
80,20161214,2
80,20161215,2
80,20161216,2
80,20161217,2
80,20161218,2
80,20161219,2
80,20161220,2
80,20161221,2
80,20161222,2
80,20161223,2
81,20161028,2
81,20161029,2
81,20161030,2
81,20161031,2
81,20161101,2
81,20161102,2
81,20161103,2
81,20161104,2
81,20161105,2
81,20161106,2
81,20161107,2
81,20161108,2
81,20161109,1
81,20161110,2
81,20161111,2
81,20161112,2
81,20161113,2
81,20161114,2
81,20161115,2
81,20161116,1
81,20161117,2
81,20161118,2
81,20161119,2
81,20161120,2
81,20161121,2
81,20161122,2
81,20161123,1
81,20161124,2
81,20161125,2
81,20161126,2
81,20161127,2
81,20161128,2
81,20161129,2
81,20161130,1
81,20161201,2
81,20161202,2
81,20161203,2
81,20161204,2
81,20161205,2
81,20161206,2
81,20161207,1
81,20161208,2
81,20161209,2
81,20161210,2
81,20161211,2
81,20161212,2
81,20161213,2
81,20161214,1
81,20161215,2
81,20161216,2
81,20161217,2
81,20161218,2
81,20161219,2
81,20161220,2
81,20161221,2
81,20161222,2
81,20161223,2
82,20161028,2
82,20161029,2
82,20161030,2
82,20161031,2
82,20161101,1
82,20161102,2
82,20161103,2
82,20161104,2
82,20161105,2
82,20161106,2
82,20161107,2
82,20161108,2
82,20161109,2
82,20161110,2
82,20161111,2
82,20161112,2
82,20161113,2
82,20161114,2
82,20161115,2
82,20161116,2
82,20161117,2
82,20161118,2
82,20161119,2
82,20161120,2
82,20161121,2
82,20161122,2
82,20161123,2
82,20161124,2
82,20161125,2
82,20161126,2
82,20161127,2
82,20161128,2
82,20161129,2
82,20161130,2
82,20161201,2
82,20161202,2
82,20161203,2
82,20161204,2
82,20161205,2
82,20161206,2
82,20161207,2
82,20161208,2
82,20161209,2
82,20161210,2
82,20161211,2
82,20161212,2
82,20161213,2
82,20161214,2
82,20161215,2
82,20161216,2
82,20161217,2
82,20161218,2
82,20161219,2
82,20161220,2
82,20161221,2
82,20161222,2
82,20161223,2
83,20161028,2
83,20161029,2
83,20161030,2
83,20161031,2
83,20161101,2
83,20161102,2
83,20161103,2
83,20161104,2
83,20161105,2
83,20161106,2
83,20161107,2
83,20161108,1
83,20161109,2
83,20161110,2
83,20161111,2
83,20161112,2
83,20161113,2
83,20161114,2
83,20161115,1
83,20161116,2
83,20161117,2
83,20161118,2
83,20161119,2
83,20161120,2
83,20161121,2
83,20161122,1
83,20161123,2
83,20161124,2
83,20161125,2
83,20161126,2
83,20161127,2
83,20161128,2
83,20161129,1
83,20161130,2
83,20161201,2
83,20161202,2
83,20161203,2
83,20161204,2
83,20161205,2
83,20161206,1
83,20161207,2
83,20161208,2
83,20161209,2
83,20161210,2
83,20161211,2
83,20161212,2
83,20161213,1
83,20161214,2
83,20161215,2
83,20161216,2
83,20161217,2
83,20161218,2
83,20161219,2
83,20161220,2
83,20161221,2
83,20161222,2
83,20161223,2
84,20161028,1
84,20161029,2
84,20161030,2
84,20161031,1
84,20161101,2
84,20161102,1
84,20161103,1
84,20161104,1
84,20161105,2
84,20161106,2
84,20161107,2
84,20161108,2
84,20161109,2
84,20161110,2
84,20161111,2
84,20161112,2
84,20161113,2
84,20161114,2
84,20161115,2
84,20161116,2
84,20161117,2
84,20161118,2
84,20161119,2
84,20161120,2
84,20161121,2
84,20161122,2
84,20161123,2
84,20161124,2
84,20161125,2
84,20161126,2
84,20161127,2
84,20161128,2
84,20161129,2
84,20161130,2
84,20161201,2
84,20161202,2
84,20161203,2
84,20161204,2
84,20161205,2
84,20161206,2
84,20161207,2
84,20161208,2
84,20161209,2
84,20161210,2
84,20161211,2
84,20161212,2
84,20161213,2
84,20161214,2
84,20161215,2
84,20161216,2
84,20161217,2
84,20161218,2
84,20161219,2
84,20161220,2
84,20161221,2
84,20161222,2
84,20161223,2
85,20161028,2
85,20161029,2
85,20161030,2
85,20161031,2
85,20161101,2
85,20161102,2
85,20161103,2
85,20161104,2
85,20161105,2
85,20161106,2
85,20161107,1
85,20161108,2
85,20161109,1
85,20161110,1
85,20161111,1
85,20161112,2
85,20161113,2
85,20161114,1
85,20161115,2
85,20161116,1
85,20161117,1
85,20161118,1
85,20161119,2
85,20161120,2
85,20161121,1
85,20161122,2
85,20161123,1
85,20161124,1
85,20161125,1
85,20161126,2
85,20161127,2
85,20161128,1
85,20161129,2
85,20161130,1
85,20161201,1
85,20161202,1
85,20161203,2
85,20161204,2
85,20161205,1
85,20161206,2
85,20161207,1
85,20161208,1
85,20161209,1
85,20161210,2
85,20161211,2
85,20161212,1
85,20161213,2
85,20161214,1
85,20161215,1
85,20161216,1
85,20161217,2
85,20161218,2
85,20161219,2
85,20161220,2
85,20161221,2
85,20161222,2
85,20161223,2
86,20161028,1
86,20161029,2
86,20161030,2
86,20161031,2
86,20161101,1
86,20161102,2
86,20161103,2
86,20161104,1
86,20161105,2
86,20161106,2
86,20161107,2
86,20161108,2
86,20161109,2
86,20161110,2
86,20161111,2
86,20161112,2
86,20161113,2
86,20161114,2
86,20161115,2
86,20161116,2
86,20161117,2
86,20161118,2
86,20161119,2
86,20161120,2
86,20161121,2
86,20161122,2
86,20161123,2
86,20161124,2
86,20161125,2
86,20161126,2
86,20161127,2
86,20161128,2
86,20161129,2
86,20161130,2
86,20161201,2
86,20161202,2
86,20161203,2
86,20161204,2
86,20161205,2
86,20161206,2
86,20161207,2
86,20161208,2
86,20161209,2
86,20161210,2
86,20161211,2
86,20161212,2
86,20161213,2
86,20161214,2
86,20161215,2
86,20161216,2
86,20161217,2
86,20161218,2
86,20161219,2
86,20161220,2
86,20161221,2
86,20161222,2
86,20161223,2
87,20161028,2
87,20161029,2
87,20161030,2
87,20161031,2
87,20161101,2
87,20161102,2
87,20161103,2
87,20161104,2
87,20161105,2
87,20161106,2
87,20161107,2
87,20161108,1
87,20161109,2
87,20161110,2
87,20161111,1
87,20161112,2
87,20161113,2
87,20161114,2
87,20161115,1
87,20161116,2
87,20161117,2
87,20161118,1
87,20161119,2
87,20161120,2
87,20161121,2
87,20161122,1
87,20161123,2
87,20161124,2
87,20161125,1
87,20161126,2
87,20161127,2
87,20161128,2
87,20161129,1
87,20161130,2
87,20161201,2
87,20161202,1
87,20161203,2
87,20161204,2
87,20161205,2
87,20161206,1
87,20161207,2
87,20161208,2
87,20161209,1
87,20161210,2
87,20161211,2
87,20161212,2
87,20161213,1
87,20161214,2
87,20161215,2
87,20161216,1
87,20161217,2
87,20161218,2
87,20161219,2
87,20161220,2
87,20161221,2
87,20161222,2
87,20161223,2
88,20161028,2
88,20161029,2
88,20161030,2
88,20161031,1
88,20161101,2
88,20161102,1
88,20161103,1
88,20161104,2
88,20161105,2
88,20161106,2
88,20161107,2
88,20161108,2
88,20161109,2
88,20161110,2
88,20161111,2
88,20161112,2
88,20161113,2
88,20161114,2
88,20161115,2
88,20161116,2
88,20161117,2
88,20161118,2
88,20161119,2
88,20161120,2
88,20161121,2
88,20161122,2
88,20161123,2
88,20161124,2
88,20161125,2
88,20161126,2
88,20161127,2
88,20161128,2
88,20161129,2
88,20161130,2
88,20161201,2
88,20161202,2
88,20161203,2
88,20161204,2
88,20161205,2
88,20161206,2
88,20161207,2
88,20161208,2
88,20161209,2
88,20161210,2
88,20161211,2
88,20161212,2
88,20161213,2
88,20161214,2
88,20161215,2
88,20161216,2
88,20161217,2
88,20161218,2
88,20161219,2
88,20161220,2
88,20161221,2
88,20161222,2
88,20161223,2
89,20161028,2
89,20161029,2
89,20161030,2
89,20161031,2
89,20161101,2
89,20161102,2
89,20161103,2
89,20161104,2
89,20161105,2
89,20161106,2
89,20161107,1
89,20161108,2
89,20161109,1
89,20161110,1
89,20161111,2
89,20161112,2
89,20161113,2
89,20161114,1
89,20161115,2
89,20161116,1
89,20161117,1
89,20161118,2
89,20161119,2
89,20161120,2
89,20161121,1
89,20161122,2
89,20161123,1
89,20161124,1
89,20161125,2
89,20161126,2
89,20161127,2
89,20161128,1
89,20161129,2
89,20161130,1
89,20161201,1
89,20161202,2
89,20161203,2
89,20161204,2
89,20161205,1
89,20161206,2
89,20161207,1
89,20161208,1
89,20161209,2
89,20161210,2
89,20161211,2
89,20161212,1
89,20161213,2
89,20161214,1
89,20161215,1
89,20161216,2
89,20161217,2
89,20161218,2
89,20161219,2
89,20161220,2
89,20161221,2
89,20161222,2
89,20161223,2
90,20161028,1
90,20161029,2
90,20161030,2
90,20161031,2
90,20161101,1
90,20161102,2
90,20161103,1
90,20161104,1
90,20161105,2
90,20161106,2
90,20161107,2
90,20161108,2
90,20161109,2
90,20161110,2
90,20161111,2
90,20161112,2
90,20161113,2
90,20161114,2
90,20161115,2
90,20161116,2
90,20161117,2
90,20161118,2
90,20161119,2
90,20161120,2
90,20161121,2
90,20161122,2
90,20161123,2
90,20161124,2
90,20161125,2
90,20161126,2
90,20161127,2
90,20161128,2
90,20161129,2
90,20161130,2
90,20161201,2
90,20161202,2
90,20161203,2
90,20161204,2
90,20161205,2
90,20161206,2
90,20161207,2
90,20161208,2
90,20161209,2
90,20161210,2
90,20161211,2
90,20161212,2
90,20161213,2
90,20161214,2
90,20161215,2
90,20161216,2
90,20161217,2
90,20161218,2
90,20161219,2
90,20161220,2
90,20161221,2
90,20161222,2
90,20161223,2
91,20161028,2
91,20161029,2
91,20161030,2
91,20161031,2
91,20161101,2
91,20161102,2
91,20161103,2
91,20161104,2
91,20161105,2
91,20161106,2
91,20161107,2
91,20161108,1
91,20161109,2
91,20161110,1
91,20161111,1
91,20161112,2
91,20161113,2
91,20161114,2
91,20161115,1
91,20161116,2
91,20161117,1
91,20161118,1
91,20161119,2
91,20161120,2
91,20161121,2
91,20161122,1
91,20161123,2
91,20161124,1
91,20161125,1
91,20161126,2
91,20161127,2
91,20161128,2
91,20161129,1
91,20161130,2
91,20161201,1
91,20161202,1
91,20161203,2
91,20161204,2
91,20161205,2
91,20161206,1
91,20161207,2
91,20161208,1
91,20161209,1
91,20161210,2
91,20161211,2
91,20161212,2
91,20161213,1
91,20161214,2
91,20161215,1
91,20161216,1
91,20161217,2
91,20161218,2
91,20161219,2
91,20161220,2
91,20161221,2
91,20161222,2
91,20161223,2
92,20161028,2
92,20161029,2
92,20161030,2
92,20161031,1
92,20161101,2
92,20161102,1
92,20161103,2
92,20161104,2
92,20161105,2
92,20161106,2
92,20161107,2
92,20161108,2
92,20161109,2
92,20161110,2
92,20161111,2
92,20161112,2
92,20161113,2
92,20161114,2
92,20161115,2
92,20161116,2
92,20161117,2
92,20161118,2
92,20161119,2
92,20161120,2
92,20161121,2
92,20161122,2
92,20161123,2
92,20161124,2
92,20161125,2
92,20161126,2
92,20161127,2
92,20161128,2
92,20161129,2
92,20161130,2
92,20161201,2
92,20161202,2
92,20161203,2
92,20161204,2
92,20161205,2
92,20161206,2
92,20161207,2
92,20161208,2
92,20161209,2
92,20161210,2
92,20161211,2
92,20161212,2
92,20161213,2
92,20161214,2
92,20161215,2
92,20161216,2
92,20161217,2
92,20161218,2
92,20161219,2
92,20161220,2
92,20161221,2
92,20161222,2
92,20161223,2
93,20161028,2
93,20161029,2
93,20161030,2
93,20161031,2
93,20161101,2
93,20161102,2
93,20161103,2
93,20161104,2
93,20161105,2
93,20161106,2
93,20161107,1
93,20161108,2
93,20161109,1
93,20161110,2
93,20161111,2
93,20161112,2
93,20161113,2
93,20161114,1
93,20161115,2
93,20161116,1
93,20161117,2
93,20161118,2
93,20161119,2
93,20161120,2
93,20161121,1
93,20161122,2
93,20161123,1
93,20161124,2
93,20161125,2
93,20161126,2
93,20161127,2
93,20161128,1
93,20161129,2
93,20161130,1
93,20161201,2
93,20161202,2
93,20161203,2
93,20161204,2
93,20161205,1
93,20161206,2
93,20161207,1
93,20161208,2
93,20161209,2
93,20161210,2
93,20161211,2
93,20161212,1
93,20161213,2
93,20161214,1
93,20161215,2
93,20161216,2
93,20161217,2
93,20161218,2
93,20161219,2
93,20161220,2
93,20161221,2
93,20161222,2
93,20161223,2
94,20161028,2
94,20161029,2
94,20161030,2
94,20161031,2
94,20161101,2
94,20161102,2
94,20161103,1
94,20161104,2
94,20161105,2
94,20161106,2
94,20161107,2
94,20161108,2
94,20161109,2
94,20161110,2
94,20161111,2
94,20161112,2
94,20161113,2
94,20161114,2
94,20161115,2
94,20161116,2
94,20161117,2
94,20161118,2
94,20161119,2
94,20161120,2
94,20161121,2
94,20161122,2
94,20161123,2
94,20161124,2
94,20161125,2
94,20161126,2
94,20161127,2
94,20161128,2
94,20161129,2
94,20161130,2
94,20161201,2
94,20161202,2
94,20161203,2
